site_name,major_category,date,has_sample,has_shore_sample,has_center_sample,available_locations,overall_sample_count,overall_earliest_sample_time,overall_latest_sample_time,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_std,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_replicate_count,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_std,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_sample_depth_feet,overall_water_temperature_c,overall_ph,overall_orp_mv,overall_specific_conductivity_us_cm,overall_dissolved_oxygen_mg_l,overall_turbidity_ntu,shore_sample_count,shore_earliest_sample_time,shore_latest_sample_time,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_std,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_replicate_count,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_std,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_sample_depth_feet,shore_water_temperature_c,shore_ph,shore_orp_mv,shore_specific_conductivity_us_cm,shore_dissolved_oxygen_mg_l,shore_turbidity_ntu,center_sample_count,center_earliest_sample_time,center_latest_sample_time,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_std,center_chlorophyll_ugl_min,center_chlorophyll_ugl_max,center_chlorophyll_ugl_replicate_count,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_std,center_phycocyanin_ugl_min,center_phycocyanin_ugl_max,center_phycocyanin_ugl_replicate_count,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_sample_depth_feet,center_water_temperature_c,center_ph,center_orp_mv,center_specific_conductivity_us_cm,center_dissolved_oxygen_mg_l,center_turbidity_ntu,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_7d_overall_ph,delta_7d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_chlorophyll_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_sample_depth_feet,delta_14d_overall_water_temperature_c,delta_14d_overall_ph,delta_14d_overall_orp_mv,delta_14d_overall_specific_conductivity_us_cm,delta_14d_overall_dissolved_oxygen_mg_l,delta_14d_overall_turbidity_ntu
Cunliff Lake,Category_1,2024-06-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-14,1,1,0,shore,1,09:29,09:29,2.266667,0.177858,2.11,2.46,3,25.576667,3.311893,23.42,29.39,3,11.256667,0.722795,10.5,11.94,3,0.3,,,,,,,1,09:29,09:29,2.266667,0.177858,2.11,2.46,3,25.576667,3.311893,23.42,29.39,3,11.256667,0.722795,10.5,11.94,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.266667,25.576667,11.256667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-21,1,1,0,shore,1,09:36,09:36,3.146667,0.015275,3.13,3.16,3,263.886667,6.758641,256.75,270.19,3,83.863333,2.341396,81.25,85.77,3,0.3,,,,,,,1,09:36,09:36,3.146667,0.015275,3.13,3.16,3,263.886667,6.758641,256.75,270.19,3,83.863333,2.341396,81.25,85.77,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.146667,263.886667,83.863333,0.3,,,,,,,0.88,238.31,72.606667,0,,,,,,,,,,,,,,,,
Cunliff Lake,Category_1,2024-06-28,1,1,0,shore,1,09:32,09:32,2.206667,0.115036,2.09,2.32,3,79.773333,1.431829,78.12,80.6,3,36.193333,1.33665,34.74,37.37,3,0.5,,,,,,,1,09:32,09:32,2.206667,0.115036,2.09,2.32,3,79.773333,1.431829,78.12,80.6,3,36.193333,1.33665,34.74,37.37,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.206667,79.773333,36.193333,0.5,,,,,,,-0.94,-184.113333,-47.67,0.2,,,,,,,-0.06,54.196667,24.936667,0.2,,,,,,
Cunliff Lake,Category_1,2024-06-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.206667,79.773333,36.193333,0.5,,,,,,,-0.94,-184.113333,-47.67,0.2,,,,,,,-0.06,54.196667,24.936667,0.2,,,,,,
Cunliff Lake,Category_1,2024-06-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.206667,79.773333,36.193333,0.5,,,,,,,-0.94,-184.113333,-47.67,0.2,,,,,,,-0.06,54.196667,24.936667,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.206667,79.773333,36.193333,0.5,,,,,,,-0.94,-184.113333,-47.67,0.2,,,,,,,-0.06,54.196667,24.936667,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.206667,79.773333,36.193333,0.5,,,,,,,-0.94,-184.113333,-47.67,0.2,,,,,,,-0.06,54.196667,24.936667,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-03,1,1,0,shore,1,09:10,09:10,2.3,0.1,2.2,2.4,3,94.52,2.395391,91.79,96.27,3,41.12,0.87983,40.11,41.72,3,0.5,,,,,,,1,09:10,09:10,2.3,0.1,2.2,2.4,3,94.52,2.395391,91.79,96.27,3,41.12,0.87983,40.11,41.72,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3,94.52,41.12,0.5,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,,0.033333,68.943333,29.863333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3,94.52,41.12,0.5,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,,0.033333,68.943333,29.863333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.3,94.52,41.12,0.5,,,,,,,0.093333,14.746667,4.926667,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.3,94.52,41.12,0.5,,,,,,,0.093333,14.746667,4.926667,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.3,94.52,41.12,0.5,,,,,,,0.093333,14.746667,4.926667,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.3,94.52,41.12,0.5,,,,,,,0.093333,14.746667,4.926667,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.3,94.52,41.12,0.5,,,,,,,0.093333,14.746667,4.926667,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.3,94.52,41.12,0.5,,,,,,,0,0,0,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2.3,94.52,41.12,0.5,,,,,,,0,0,0,0,,,,,,,-0.846667,-169.366667,-42.743333,0.2,,,,,,
Cunliff Lake,Category_1,2024-07-12,1,1,0,shore,1,11:41,11:41,2.203333,0.041633,2.17,2.25,3,31.956667,2.914658,28.64,34.11,3,14.5,1.333679,13.07,15.71,3,0.3,,,,,,,1,11:41,11:41,2.203333,0.041633,2.17,2.25,3,31.956667,2.914658,28.64,34.11,3,14.5,1.333679,13.07,15.71,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.003333,-47.816667,-21.693333,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.003333,-47.816667,-21.693333,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.003333,-47.816667,-21.693333,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.003333,-47.816667,-21.693333,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.003333,-47.816667,-21.693333,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.203333,31.956667,14.5,0.3,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,,-0.096667,-62.563333,-26.62,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-18,1,1,0,shore,1,09:38,09:38,0.65,0.098489,0.54,0.73,3,49.28,15.327665,33.37,63.95,3,74.56,12.907118,61.79,87.6,3,0.3,,,,,,,1,09:38,09:38,0.65,0.098489,0.54,0.73,3,49.28,15.327665,33.37,63.95,3,74.56,12.907118,61.79,87.6,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.65,49.28,74.56,0.3,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.65,49.28,74.56,0.3,,,,,,,-1.553333,17.323333,60.06,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.65,49.28,74.56,0.3,,,,,,,0,0,0,0,,,,,,,-1.65,-45.24,33.44,-0.2,,,,,,
Cunliff Lake,Category_1,2024-07-26,1,1,0,shore,1,11:44,11:44,1.806667,0.065064,1.74,1.87,3,54.743333,7.325069,48.28,62.7,3,30.223333,2.974598,27.74,33.52,3,0.3,,,,,,,1,11:44,11:44,1.806667,0.065064,1.74,1.87,3,54.743333,7.325069,48.28,62.7,3,30.223333,2.974598,27.74,33.52,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-07-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-07-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-07-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-07-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-07-31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.806667,54.743333,30.223333,0.3,,,,,,,1.156667,5.463333,-44.336667,0,,,,,,,-0.396667,22.786667,15.723333,0,,,,,,
Cunliff Lake,Category_1,2024-08-01,1,1,0,shore,1,09:16,09:16,2.443333,0.211975,2.25,2.67,3,23.75,0.797935,23.17,24.66,3,9.746667,0.596853,9.23,10.4,3,0.3,,,,,,,1,09:16,09:16,2.443333,0.211975,2.25,2.67,3,23.75,0.797935,23.17,24.66,3,9.746667,0.596853,9.23,10.4,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.443333,23.75,9.746667,0.3,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.443333,23.75,9.746667,0.3,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,1.793333,-25.53,-64.813333,0,,,,,,
Cunliff Lake,Category_1,2024-08-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2.443333,23.75,9.746667,0.3,,,,,,,0,0,0,0,,,,,,,0.636667,-30.993333,-20.476667,0,,,,,,
Cunliff Lake,Category_1,2024-08-15,1,1,0,shore,1,10:26,10:26,2.043333,0.080829,1.95,2.09,3,51.016667,7.753195,43.81,59.22,3,24.906667,3.054445,22.46,28.33,3,0.2,,,,,,,1,10:26,10:26,2.043333,0.080829,1.95,2.09,3,51.016667,7.753195,43.81,59.22,3,24.906667,3.054445,22.46,28.33,3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.043333,51.016667,24.906667,0.2,,,,,,,-0.4,27.266667,15.16,-0.1,,,,,,,-0.4,27.266667,15.16,-0.1,,,,,,
Cunliff Lake,Category_1,2024-08-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.043333,51.016667,24.906667,0.2,,,,,,,-0.4,27.266667,15.16,-0.1,,,,,,,-0.4,27.266667,15.16,-0.1,,,,,,
